dataset,sandbox,sandbox_model,condition,effort,score_state,paraphrase,agent,seat_type,opp_seat_type,score,rounds,n_games,coop,score_per_round
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A15,LLM,Pavlov,182,60,2,0.016666666666666666,3.033333333333333
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A15,LLM,Random,53,31,2,0.41935483870967744,1.7096774193548387
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A15,LLM,TitForTat,218,101,4,0.49504950495049505,2.1584158415841586
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A16,LLM,AlwaysDefect,11,22,2,0.5,0.5
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A16,LLM,Grudger,46,33,2,0.12121212121212122,1.393939393939394
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A16,LLM,LLM,240,178,11,0.1404494382022472,1.348314606741573
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A16,LLM,Pavlov,44,14,2,0.07142857142857142,3.142857142857143
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A16,LLM,Random,40,23,2,0.5217391304347826,1.7391304347826086
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A16,LLM,TitForTat,134,63,4,0.4603174603174603,2.126984126984127
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A17,LLM,AlwaysDefect,43,46,2,0.06521739130434782,0.9347826086956522
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A17,LLM,Grudger,98,35,2,0.8857142857142857,2.8
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A17,LLM,LLM,404,187,11,0.49732620320855614,2.160427807486631
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A17,LLM,Pavlov,126,42,2,0.09523809523809523,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A17,LLM,Random,116,42,2,0.16666666666666666,2.761904761904762
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A17,LLM,TitForTat,163,113,4,0.1592920353982301,1.4424778761061947
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A18,LLM,AlwaysDefect,44,49,2,0.10204081632653061,0.8979591836734694
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A18,LLM,Grudger,117,53,2,0.5660377358490566,2.207547169811321
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A18,LLM,LLM,478,225,11,0.5555555555555556,2.1244444444444444
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A18,LLM,Pavlov,44,14,2,0.07142857142857142,3.142857142857143
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A18,LLM,Random,92,39,2,0.28205128205128205,2.358974358974359
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A18,LLM,TitForTat,237,79,4,1.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A19,TitForTat,AlwaysDefect,35,37,2,0.05405405405405406,0.9459459459459459
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A19,TitForTat,Grudger,138,46,2,1.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A19,TitForTat,LLM,495,245,12,0.5510204081632653,2.020408163265306
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A19,TitForTat,Pavlov,132,44,2,1.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A19,TitForTat,Random,45,18,2,0.7777777777777778,2.5
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A19,TitForTat,TitForTat,195,65,3,1.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A20,TitForTat,AlwaysDefect,14,16,2,0.125,0.875
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A20,TitForTat,Grudger,180,60,2,1.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A20,TitForTat,LLM,572,265,12,0.5924528301886792,2.158490566037736
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A20,TitForTat,Pavlov,108,36,2,1.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A20,TitForTat,Random,139,59,2,0.559322033898305,2.3559322033898304
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A20,TitForTat,TitForTat,195,65,3,1.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A21,Random,AlwaysDefect,22,38,2,0.42105263157894735,0.5789473684210527
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A21,Random,Grudger,27,33,2,0.42424242424242425,0.8181818181818182
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A21,Random,LLM,219,230,12,0.48695652173913045,0.9521739130434783
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A21,Random,Pavlov,62,30,2,0.6333333333333333,2.066666666666667
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A21,Random,Random,65,29,1,0.4482758620689655,2.2413793103448274
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A21,Random,TitForTat,179,70,4,0.6285714285714286,2.557142857142857
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A22,LLM,AlwaysDefect,48,60,2,0.2,0.8
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A22,LLM,Grudger,93,31,2,1.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A22,LLM,LLM,382,199,11,0.47738693467336685,1.9195979899497488
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A22,LLM,Pavlov,101,33,2,0.0,3.0606060606060606
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A22,LLM,Random,80,33,2,0.18181818181818182,2.4242424242424243
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A22,LLM,TitForTat,64,43,4,0.046511627906976744,1.4883720930232558
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A23,AlwaysDefect,AlwaysDefect,30,30,1,0.0,1.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A23,AlwaysDefect,Grudger,45,37,2,0.0,1.2162162162162162
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A23,AlwaysDefect,LLM,302,214,12,0.0,1.411214953271028
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A23,AlwaysDefect,Pavlov,96,32,2,0.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A23,AlwaysDefect,Random,114,38,2,0.0,3.0
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,A23,AlwaysDefect,TitForTat,92,76,4,0.0,1.2105263157894737
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A00,LLM,AlwaysDefect,50,60,2,0.16666666666666666,0.8333333333333334
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A00,LLM,Grudger,61,55,2,0.03636363636363636,1.1090909090909091
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A00,LLM,LLM,193,134,11,0.1417910447761194,1.4402985074626866
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A00,LLM,Pavlov,154,51,2,0.21568627450980393,3.019607843137255
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A00,LLM,Random,132,43,2,0.046511627906976744,3.0697674418604652
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A00,LLM,TitForTat,72,40,4,0.175,1.8
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A01,Random,AlwaysDefect,31,60,2,0.48333333333333334,0.5166666666666667
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A01,Random,Grudger,31,38,2,0.631578947368421,0.8157894736842105
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A01,Random,LLM,274,245,12,0.4489795918367347,1.1183673469387756
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A01,Random,Pavlov,73,31,2,0.4838709677419355,2.3548387096774195
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A01,Random,Random,5,2,1,0.5,2.5
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A01,Random,TitForTat,215,95,4,0.4631578947368421,2.263157894736842
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A02,TitForTat,AlwaysDefect,56,58,2,0.034482758620689655,0.9655172413793104
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A02,TitForTat,Grudger,132,44,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A02,TitForTat,LLM,282,203,12,0.21182266009852216,1.3891625615763548
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A02,TitForTat,Pavlov,180,60,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A02,TitForTat,Random,92,41,2,0.5121951219512195,2.2439024390243905
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A02,TitForTat,TitForTat,213,71,3,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A03,Random,AlwaysDefect,7,16,2,0.5625,0.4375
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A03,Random,Grudger,37,60,2,0.5166666666666667,0.6166666666666667
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A03,Random,LLM,260,243,12,0.5308641975308642,1.0699588477366255
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A03,Random,Pavlov,26,11,2,0.5454545454545454,2.3636363636363638
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A03,Random,Random,5,2,1,0.5,2.5
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A03,Random,TitForTat,71,30,4,0.5,2.3666666666666667
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A04,LLM,AlwaysDefect,44,47,2,0.06382978723404255,0.9361702127659575
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A04,LLM,Grudger,49,45,2,0.08888888888888889,1.0888888888888888
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A04,LLM,LLM,211,156,11,0.10897435897435898,1.3525641025641026
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A04,LLM,Pavlov,101,39,2,0.2564102564102564,2.58974358974359
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A04,LLM,Random,159,60,2,0.1,2.65
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A04,LLM,TitForTat,142,106,4,0.08490566037735849,1.3396226415094339
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A05,Grudger,AlwaysDefect,58,60,2,0.03333333333333333,0.9666666666666667
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A05,Grudger,Grudger,90,30,1,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A05,Grudger,LLM,393,277,12,0.05776173285198556,1.4187725631768953
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A05,Grudger,Pavlov,84,28,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A05,Grudger,Random,110,38,2,0.07894736842105263,2.8947368421052633
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A05,Grudger,TitForTat,300,100,4,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A06,Pavlov,AlwaysDefect,23,46,2,0.5,0.5
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A06,Pavlov,Grudger,78,26,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A06,Pavlov,LLM,273,258,12,0.5736434108527132,1.058139534883721
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A06,Pavlov,Pavlov,66,22,1,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A06,Pavlov,Random,79,34,2,0.5294117647058824,2.323529411764706
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A06,Pavlov,TitForTat,303,101,4,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A07,LLM,AlwaysDefect,37,40,2,0.075,0.925
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A07,LLM,Grudger,42,42,2,0.19047619047619047,1.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A07,LLM,LLM,224,156,11,0.21794871794871795,1.435897435897436
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A07,LLM,Pavlov,125,41,2,0.04878048780487805,3.048780487804878
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A07,LLM,Random,95,40,2,0.225,2.375
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A07,LLM,TitForTat,176,99,4,0.2727272727272727,1.7777777777777777
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A08,AlwaysDefect,AlwaysDefect,30,30,1,0.0,1.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A08,AlwaysDefect,Grudger,52,44,2,0.0,1.1818181818181819
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A08,AlwaysDefect,LLM,306,222,12,0.0,1.3783783783783783
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A08,AlwaysDefect,Pavlov,180,60,2,0.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A08,AlwaysDefect,Random,113,41,2,0.0,2.7560975609756095
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A08,AlwaysDefect,TitForTat,116,100,4,0.0,1.16
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A09,LLM,AlwaysDefect,23,26,2,0.11538461538461539,0.8846153846153846
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A09,LLM,Grudger,48,56,2,0.2857142857142857,0.8571428571428571
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A09,LLM,LLM,126,93,11,0.15053763440860216,1.3548387096774193
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A09,LLM,Pavlov,17,5,2,0.4,3.4
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A09,LLM,Random,117,38,2,0.10526315789473684,3.0789473684210527
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A09,LLM,TitForTat,164,94,4,0.23404255319148937,1.7446808510638299
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A10,LLM,AlwaysDefect,20,22,2,0.09090909090909091,0.9090909090909091
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A10,LLM,Grudger,36,30,2,0.06666666666666667,1.2
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A10,LLM,LLM,205,134,11,0.1791044776119403,1.5298507462686568
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A10,LLM,Pavlov,125,43,2,0.046511627906976744,2.9069767441860463
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A10,LLM,Random,91,36,2,0.1388888888888889,2.5277777777777777
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A10,LLM,TitForTat,183,91,4,0.42857142857142855,2.010989010989011
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A11,AlwaysDefect,AlwaysDefect,30,30,1,0.0,1.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A11,AlwaysDefect,Grudger,40,32,2,0.0,1.25
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A11,AlwaysDefect,LLM,266,178,12,0.0,1.4943820224719102
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A11,AlwaysDefect,Pavlov,138,46,2,0.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A11,AlwaysDefect,Random,115,35,2,0.0,3.2857142857142856
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A11,AlwaysDefect,TitForTat,107,91,4,0.0,1.1758241758241759
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A12,Grudger,AlwaysDefect,14,16,2,0.125,0.875
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A12,Grudger,Grudger,90,30,1,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A12,Grudger,LLM,399,249,12,0.060240963855421686,1.6024096385542168
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A12,Grudger,Pavlov,93,31,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A12,Grudger,Random,198,60,2,0.06666666666666667,3.3
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A12,Grudger,TitForTat,243,81,4,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A13,LLM,AlwaysDefect,8,10,2,0.2,0.8
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A13,LLM,Grudger,42,39,2,0.1282051282051282,1.0769230769230769
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A13,LLM,LLM,257,174,11,0.20114942528735633,1.4770114942528736
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A13,LLM,Pavlov,181,60,2,0.13333333333333333,3.0166666666666666
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A13,LLM,Random,52,23,2,0.13043478260869565,2.260869565217391
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A13,LLM,TitForTat,165,105,4,0.17142857142857143,1.5714285714285714
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A14,TitForTat,AlwaysDefect,33,35,2,0.05714285714285714,0.9428571428571428
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A14,TitForTat,Grudger,108,36,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A14,TitForTat,LLM,367,264,12,0.19696969696969696,1.3901515151515151
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A14,TitForTat,Pavlov,114,38,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A14,TitForTat,Random,49,21,2,0.6666666666666666,2.3333333333333335
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A14,TitForTat,TitForTat,225,75,3,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A15,Pavlov,AlwaysDefect,30,60,2,0.5,0.5
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A15,Pavlov,Grudger,99,33,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A15,Pavlov,LLM,179,194,12,0.5670103092783505,0.9226804123711341
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A15,Pavlov,Pavlov,66,22,1,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A15,Pavlov,Random,15,8,2,0.5,1.875
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A15,Pavlov,TitForTat,141,47,4,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A16,TitForTat,AlwaysDefect,53,55,2,0.03636363636363636,0.9636363636363636
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A16,TitForTat,Grudger,135,45,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A16,TitForTat,LLM,488,294,12,0.35374149659863946,1.6598639455782314
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A16,TitForTat,Pavlov,51,17,2,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A16,TitForTat,Random,35,22,2,0.36363636363636365,1.5909090909090908
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A16,TitForTat,TitForTat,165,55,3,1.0,3.0
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A17,LLM,AlwaysDefect,14,16,2,0.125,0.875
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A17,LLM,Grudger,47,50,2,0.28,0.94
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A17,LLM,LLM,214,136,11,0.19852941176470587,1.5735294117647058
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A17,LLM,Pavlov,53,17,2,0.47058823529411764,3.1176470588235294
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A17,LLM,Random,83,31,2,0.2903225806451613,2.6774193548387095
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A17,LLM,TitForTat,103,59,4,0.1864406779661017,1.7457627118644068
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,A18,LLM,AlwaysDefect,21,23,2,0.08695652173913043,0.9130434782608695
