dataset,sandbox,sandbox_model,condition,effort,score_state,paraphrase,seed,agent,seat_type,total_score,rounds,n_games,coop,score_per_round
prereg,B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,206,A18,Random,575,409,23,0.508557457212714,1.4058679706601467
prereg,B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,206,A19,LLM,1043,441,23,0.5850340136054422,2.365079365079365
prereg,B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,206,A20,LLM,1337,494,23,0.8238866396761133,2.7064777327935223
prereg,B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,206,A21,LLM,1222,495,23,0.6202020202020202,2.4686868686868686
prereg,B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,206,A22,LLM,961,412,23,0.6140776699029126,2.3325242718446604
prereg,B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,206,A23,LLM,924,395,23,0.6430379746835443,2.339240506329114
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A00,LLM,727,460,23,0.1956521739130435,1.5804347826086957
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A01,Pavlov,814,349,23,0.830945558739255,2.332378223495702
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A02,LLM,860,510,23,0.2235294117647059,1.6862745098039216
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A03,TitForTat,964,431,23,0.6125290023201856,2.2366589327146174
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A04,LLM,797,491,23,0.20570264765784113,1.6232179226069245
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A05,TitForTat,835,385,23,0.561038961038961,2.168831168831169
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A06,LLM,782,442,23,0.2081447963800905,1.7692307692307692
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A07,LLM,788,434,23,0.22580645161290322,1.8156682027649769
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A08,LLM,981,547,23,0.19378427787934185,1.793418647166362
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A09,LLM,839,473,23,0.2219873150105708,1.7737843551797041
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A10,AlwaysDefect,709,477,23,0.0,1.4863731656184487
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A11,AlwaysDefect,746,454,23,0.0,1.6431718061674008
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A12,TitForTat,1157,568,23,0.49295774647887325,2.0369718309859155
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A13,Grudger,1041,501,23,0.38323353293413176,2.0778443113772456
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A14,Grudger,970,434,23,0.4976958525345622,2.2350230414746544
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A15,LLM,740,425,23,0.2235294117647059,1.7411764705882353
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A16,LLM,766,472,23,0.1673728813559322,1.6228813559322033
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A17,LLM,669,398,23,0.24623115577889448,1.6809045226130652
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A18,Pavlov,891,513,23,0.6900584795321637,1.736842105263158
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A19,LLM,906,520,23,0.18653846153846154,1.7423076923076923
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A20,TitForTat,858,384,23,0.6119791666666666,2.234375
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A21,Random,540,416,23,0.49278846153846156,1.2980769230769231
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A22,LLM,908,515,23,0.26796116504854367,1.7631067961165048
prereg,B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,312,A23,Random,534,437,23,0.5148741418764302,1.2219679633867278
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A00,LLM,910,446,23,0.5807174887892377,2.0403587443946187
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A01,Grudger,1163,475,23,0.5431578947368421,2.448421052631579
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A02,TitForTat,1137,437,23,0.7963386727688787,2.601830663615561
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A03,Pavlov,1032,438,23,0.771689497716895,2.356164383561644
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A04,LLM,918,414,22,0.6497584541062802,2.217391304347826
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A05,LLM,906,424,23,0.39858490566037735,2.1367924528301887
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A06,LLM,1068,429,22,0.7132867132867133,2.4895104895104896
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A07,LLM,967,413,23,0.6368038740920097,2.3414043583535107
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A08,TitForTat,1194,458,23,0.8013100436681223,2.606986899563319
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A09,Grudger,1011,402,23,0.6492537313432836,2.514925373134328
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A10,Random,980,460,23,0.48043478260869565,2.130434782608696
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A11,LLM,1071,453,23,0.5607064017660044,2.3642384105960264
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A12,TitForTat,981,431,23,0.6380510440835266,2.2761020881670535
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A13,Pavlov,1098,454,23,0.8061674008810573,2.4185022026431717
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A14,Random,788,363,23,0.4903581267217631,2.1707988980716255
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A15,TitForTat,1073,493,23,0.5943204868154158,2.176470588235294
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A16,AlwaysDefect,896,484,23,0.0,1.8512396694214877
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A17,AlwaysDefect,799,467,23,0.0,1.7109207708779444
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A18,LLM,988,441,23,0.6893424036281179,2.240362811791383
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A19,LLM,1241,517,23,0.6789168278529981,2.400386847195358
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A20,LLM,1043,457,23,0.6783369803063457,2.2822757111597376
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A21,LLM,1128,445,23,0.7730337078651686,2.534831460674157
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A22,LLM,1132,519,23,0.6685934489402697,2.1811175337186897
prereg,B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,309,A23,LLM,922,444,23,0.5518018018018018,2.0765765765765765
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A00,LLM,867,424,23,0.455188679245283,2.044811320754717
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A01,TitForTat,950,426,23,0.6384976525821596,2.2300469483568075
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A02,TitForTat,972,439,23,0.6150341685649203,2.214123006833713
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A03,Random,734,448,23,0.5022321428571429,1.6383928571428572
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A04,AlwaysDefect,733,453,23,0.0,1.6181015452538632
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A05,LLM,658,380,23,0.3105263157894737,1.731578947368421
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A06,TitForTat,1002,369,23,0.8672086720867209,2.7154471544715446
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A07,TitForTat,949,480,23,0.475,1.9770833333333333
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A08,LLM,1005,524,23,0.4083969465648855,1.91793893129771
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A09,AlwaysDefect,708,340,23,0.0,2.0823529411764707
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A10,Pavlov,1049,414,23,0.855072463768116,2.533816425120773
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A11,LLM,887,449,23,0.37861915367483295,1.975501113585746
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A12,Pavlov,1058,479,23,0.7766179540709812,2.208768267223382
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A13,Random,753,444,23,0.536036036036036,1.695945945945946
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A14,LLM,881,473,23,0.44608879492600423,1.8625792811839323
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A15,LLM,1096,551,23,0.3938294010889292,1.9891107078039927
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A16,LLM,1094,488,23,0.48975409836065575,2.2418032786885247
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A17,Grudger,1239,514,23,0.5933852140077821,2.4105058365758754
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A18,LLM,1125,527,23,0.5142314990512334,2.1347248576850095
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A19,LLM,939,471,23,0.40552016985138006,1.9936305732484076
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A20,LLM,772,464,23,0.3297413793103448,1.6637931034482758
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A21,LLM,972,490,23,0.5061224489795918,1.9836734693877551
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A22,LLM,883,507,23,0.2504930966469428,1.7416173570019724
prereg,B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,310,A23,Grudger,1034,404,23,0.5891089108910891,2.5594059405940595
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A00,TitForTat,1156,491,23,0.6639511201629328,2.354378818737271
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A01,LLM,833,470,22,0.15531914893617021,1.7723404255319148
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A02,LLM,856,488,23,0.26024590163934425,1.7540983606557377
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A03,LLM,863,514,23,0.1828793774319066,1.678988326848249
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A04,LLM,765,429,23,0.26573426573426573,1.7832167832167831
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A05,TitForTat,1003,414,23,0.7004830917874396,2.422705314009662
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A06,LLM,656,427,23,0.13114754098360656,1.5362997658079625
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A07,Grudger,864,454,23,0.3986784140969163,1.9030837004405285
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A08,LLM,728,477,23,0.2138364779874214,1.5262054507337526
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A09,LLM,682,389,23,0.22879177377892032,1.7532133676092545
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A10,Random,650,436,23,0.5,1.4908256880733946
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A11,Grudger,872,454,23,0.3744493392070485,1.920704845814978
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A12,AlwaysDefect,747,467,23,0.0,1.5995717344753748
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A13,LLM,974,562,23,0.18149466192170818,1.7330960854092528
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A14,LLM,654,387,23,0.2454780361757106,1.689922480620155
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A15,TitForTat,1018,446,23,0.6367713004484304,2.282511210762332
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A16,Random,559,428,23,0.48364485981308414,1.3060747663551402
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A17,TitForTat,1079,510,23,0.5549019607843138,2.115686274509804
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A18,AlwaysDefect,850,526,23,0.0,1.6159695817490494
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A19,LLM,676,402,23,0.1791044776119403,1.681592039800995
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A20,Pavlov,608,362,23,0.6850828729281768,1.6795580110497237
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A21,LLM,606,328,22,0.2896341463414634,1.8475609756097562
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A22,Pavlov,937,501,23,0.7045908183632734,1.870259481037924
prereg,B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,316,A23,LLM,947,502,23,0.30677290836653387,1.8864541832669324
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A00,LLM,1083,511,23,0.4383561643835616,2.1193737769080236
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A01,Grudger,1078,432,23,0.5949074074074074,2.4953703703703702
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A02,TitForTat,1032,504,23,0.5357142857142857,2.0476190476190474
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A03,LLM,820,443,23,0.27765237020316025,1.8510158013544018
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A04,LLM,962,418,23,0.4784688995215311,2.3014354066985647
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A05,AlwaysDefect,784,456,23,0.0,1.719298245614035
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A06,Random,822,515,23,0.4815533980582524,1.5961165048543688
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A07,LLM,808,440,23,0.35,1.8363636363636364
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A08,LLM,1079,510,23,0.4843137254901961,2.115686274509804
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A09,Grudger,995,423,23,0.6524822695035462,2.352245862884161
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A10,LLM,679,348,23,0.33045977011494254,1.9511494252873562
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A11,LLM,1174,540,23,0.4222222222222222,2.174074074074074
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A12,Pavlov,834,439,23,0.7198177676537585,1.8997722095671983
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A13,TitForTat,1171,476,23,0.7373949579831933,2.4600840336134455
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A14,Pavlov,707,365,23,0.7589041095890411,1.936986301369863
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A15,LLM,908,479,23,0.35908141962421714,1.895615866388309
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A16,LLM,515,333,23,0.24624624624624625,1.5465465465465464
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A17,LLM,950,465,23,0.33548387096774196,2.043010752688172
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A18,LLM,1012,459,23,0.5468409586056645,2.20479302832244
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A19,TitForTat,1040,455,23,0.6725274725274726,2.2857142857142856
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A20,TitForTat,1208,501,23,0.7045908183632734,2.411177644710579
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A21,Random,574,430,23,0.5069767441860465,1.3348837209302327
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A22,LLM,768,399,23,0.3659147869674185,1.9248120300751879
prereg,B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,313,A23,AlwaysDefect,679,427,23,0.0,1.5901639344262295
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A00,LLM,662,383,23,0.13315926892950392,1.7284595300261096
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A01,Random,629,471,23,0.4734607218683652,1.335456475583864
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A02,TitForTat,955,477,23,0.5052410901467506,2.0020964360587
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A03,Random,406,362,23,0.5276243093922652,1.1215469613259668
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A04,LLM,706,453,23,0.10816777041942605,1.5584988962472406
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A05,Grudger,1035,533,23,0.33583489681050654,1.9418386491557222
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A06,Pavlov,822,487,23,0.6940451745379876,1.6878850102669405
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A07,LLM,699,418,23,0.19856459330143542,1.6722488038277512
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A08,AlwaysDefect,797,497,23,0.0,1.6036217303822937
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A09,LLM,495,312,23,0.1955128205128205,1.5865384615384615
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A10,LLM,660,356,23,0.20786516853932585,1.853932584269663
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A11,AlwaysDefect,696,412,23,0.0,1.6893203883495145
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A12,Grudger,1037,467,23,0.3490364025695932,2.2205567451820127
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A13,LLM,705,411,23,0.17274939172749393,1.7153284671532847
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A14,TitForTat,896,469,23,0.4626865671641791,1.9104477611940298
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A15,Pavlov,530,364,23,0.6758241758241759,1.456043956043956
prereg,B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,314,A16,TitForTat,927,488,23,0.4733606557377049,1.8995901639344261
