sandbox,dataset,model,condition,effort,opponent_mix,score_state,paraphrase,seed,generation,game,round,agent,pair_type,game_uid,attempt,from_final_attempt,move_status,game_complete,game_policy,text,category
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,91,13,A20,llm-llm,B1-permitted-off-ahead/0/91,1,True,ok,True,completed games only,"A20: Exchange 19 with A12. They defected to M at 18 after long P cooperation. Final exchange, picking M to hedge against another defection.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,97,1,A02,llm-script,B1-permitted-off-ahead/0/97,1,True,ok,True,completed games only,"A02: Exchange 7 with A07. I exploited M at 1-2 (they P), then mutual P 3-6. They've picked P all 6 times, very cooperative/forgiving. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,97,8,A02,llm-script,B1-permitted-off-ahead/0/97,1,True,ok,True,completed games only,"A02: Exchange 14 with A07. They've picked P all 13 times, very cooperative/forgiving. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,90,12,A19,llm-script,B1-permitted-off-ahead/0/90,1,True,ok,True,completed games only,"A19: Exchange 18 with A01. History: exploited me at 1-2 (they P, I M), mutual P 3-14, then I M at 15 (they P), mutual M at 16, they M at 17 (I P). They've deviated recently. I'll try P to restore mutual cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,90,15,A19,llm-script,B1-permitted-off-ahead/0/90,1,True,ok,True,completed games only,A19: Exchange 21 with A01. They've picked M last 4 times (16-20). Matching M for mutual 1 point since they won't return to P cooperation.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,90,17,A19,llm-script,B1-permitted-off-ahead/0/90,1,True,ok,True,completed games only,"A19: Exchange 23 with A01. They've picked M 6 straight times (17-22), my P attempts at 17-18 got 0. Matching M for mutual 1 point.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,90,21,A19,llm-script,B1-permitted-off-ahead/0/90,1,True,ok,True,completed games only,"A19: Exchange 27 with A01. They've picked M 11 straight times (16-26). Matching M for mutual 1 point, stable equilibrium.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,82,30,A20,llm-llm,B1-permitted-off-ahead/0/82,1,True,ok,True,completed games only,A20: Exchange 36 with A02. They cooperated Y for 34 exchanges then defected to W at 35. Responding with W to protect against further defection.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,82,1,A02,llm-llm,B1-permitted-off-ahead/0/82,1,True,ok,True,completed games only,"A02: Exchange 7 with A20. I exploited W at 1-2 (they Y), then mutual Y 3-6. They've picked Y all 6 times, very cooperative/forgiving. Continuing Y for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,98,3,A04,llm-llm,B1-permitted-off-ahead/0/98,1,True,ok,True,completed games only,"A04: Exchange 9 with A02. I exploited H at 1-2 (they R), then mutual R 3-8. A02 has picked R all 8 times, very cooperative/forgiving. Continuing R for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,98,3,A02,llm-llm,B1-permitted-off-ahead/0/98,1,True,ok,True,completed games only,"A02: Exchange 9 with A04. I exploited H at 1-2, then mutual R since exchange 3. A04 has picked R all 8 times, very cooperative/forgiving. Continuing R for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,98,8,A02,llm-llm,B1-permitted-off-ahead/0/98,1,True,ok,True,completed games only,"A02: Exchange 14 with A04. Mutual R cooperation since exchange 3. A04 has picked R all 13 times, very cooperative/forgiving. Continuing R for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,89,3,A04,llm-llm,B1-permitted-off-ahead/0/89,1,True,ok,True,completed games only,A04: Exchange 9 with A09. Mutual R cooperation since exchange 3. A09 has picked R all 8 times. Continuing R for mutual 3-point cooperation.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,89,15,A09,llm-llm,B1-permitted-off-ahead/0/89,1,True,ok,True,completed games only,"A09: Exchange 21 with A04. Mutual R cooperation since exchange 3. A04 has picked R all 20 times, very cooperative/forgiving. Continuing R for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,103,4,A20,llm-script,B1-permitted-off-ahead/0/103,1,True,ok,True,completed games only,"A20: Exchange 10 with A17. History: I X'd at 1-2 (they Q), then mutual Q 3-9. They've picked Q all 9 times, very cooperative/forgiving. Continuing Q for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,103,8,A20,llm-script,B1-permitted-off-ahead/0/103,1,True,ok,True,completed games only,"A20: Exchange 14 with A17. History: I X'd at 1-2 (they Q), then mutual Q 3-13. They've picked Q all 13 times, very cooperative/forgiving. Continuing Q for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,102,2,A19,llm-llm,B1-permitted-off-ahead/0/102,1,True,ok,True,completed games only,"A19: Exchange 8 with A18. I exploited at 1-2 (they J), mutual J cooperation 3-7. They've picked J all 7 times, very cooperative/forgiving. Continuing J for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,102,3,A19,llm-llm,B1-permitted-off-ahead/0/102,1,True,ok,True,completed games only,"A19: Exchange 9 with A18. Mutual J cooperation since exchange 3. They've picked J all 8 times, very cooperative/forgiving. Continuing J for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,102,8,A19,llm-llm,B1-permitted-off-ahead/0/102,1,True,ok,True,completed games only,"A19: Exchange 14 with A18. Mutual J cooperation since exchange 3. They've picked J all 13 times, very cooperative/forgiving. Continuing J for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,105,4,A03,llm-script,B1-permitted-off-ahead/0/105,1,True,ok,True,completed games only,"A03: Exchange 10 with A05. History: I H'd 1-2 (they R, I got 5 each), mutual R 3-6, they H'd 7-8 (I got 0), I H at 9 (they R, I got 5). Final exchange, hedging with H.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,100,12,A12,llm-llm,B1-permitted-off-ahead/0/100,1,True,ok,True,completed games only,A12: Exchange 18 with A02. Mutual J cooperation since exchange 3 (they picked J all 17 times). Continuing J for mutual 3-point cooperation.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,100,4,A02,llm-llm,B1-permitted-off-ahead/0/100,1,True,ok,True,completed games only,"A02: Exchange 10 with A12. History: I exploited F at 1-2 (they J), then mutual J 3-9. They've picked J all 9 times, cooperative/forgiving. Continuing J for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,100,8,A02,llm-llm,B1-permitted-off-ahead/0/100,2,True,ok,True,completed games only,"A02: Exchange 14 with A12. Mutual J cooperation since exchange 3. They've picked J all 13 times, very cooperative/forgiving. Continuing J for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,100,12,A02,llm-llm,B1-permitted-off-ahead/0/100,1,True,ok,True,completed games only,"A02: Exchange 18 with A12. Mutual J cooperation since exchange 3. They've picked J all 17 times, very cooperative/forgiving. Continuing J for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,107,1,A03,llm-script,B1-permitted-off-ahead/0/107,1,True,ok,True,completed games only,"A03: Exchange 7 with A06. I exploited F at 1-2 (they J), then mutual J cooperation 3-6. They've picked J all 6 times, cooperative/forgiving. Continuing J for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,107,17,A03,llm-script,B1-permitted-off-ahead/0/107,1,True,ok,True,completed games only,A03: Exchange 23 with A06. Long mutual J cooperation since exchange 3. They've picked J all 22 times. Continuing J for mutual 3-point cooperation.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,11,A14,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,"A14: Exchange 17 with A04. They've picked P all 16 times, cooperative. Mutual P since exchange 3. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,15,A14,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,"A14: Exchange 21 with A04. Mutual P cooperation 3-17, I defected M at 18, mutual M 19, mutual P 20. We're back to cooperation. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,21,A14,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,"A14: Exchange 27 with A04. After mutual P 20-24, I M'd at 25 (they P), they M'd at 26 (I P). Trust eroded. Picking M to hedge against further defection.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,27,A14,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,A14: Exchange 33 with A04. We're in mutual M equilibrium 29-32. A04 continuing M. Matching M for mutual 1 point.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,9,A04,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,"A04: Exchange 15 with A14. I exploited at 1-2 (they P), then mutual P 3-14. They've picked P all 14 times, very cooperative/forgiving. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,14,A04,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,"A04: Exchange 20 with A14. We had mutual P cooperation 3-17, they defected to M at 18, mutual M at 19. Trying P to restore mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,19,A04,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,A04: Exchange 25 with A14. Mutual P cooperation restored at 20-24 after brief M at 18-19. Continuing P for mutual 3-point cooperation.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,22,A04,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,"A04: Exchange 28 with A14. After mutual P 20-24, they defected M at 25, I M at 26 (got 5), they M at 27. Their note says hedging with M. Matching M for mutual 1 point.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,23,A04,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,A04: Exchange 29 with A14. Defection spiral 25-28 alternating M/P. Picking M to hedge against their expected M.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,26,A04,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,A04: Exchange 32 with A14. Mutual M equilibrium at 29-31. Continuing M for mutual 1 point.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,86,29,A04,llm-llm,B1-permitted-off-ahead/0/86,1,True,ok,True,completed games only,A04: Exchange 35 with A14. Mutual M equilibrium 29-34. Continuing M for mutual 1 point.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,108,3,A19,llm-script,B1-permitted-off-ahead/0/108,1,True,ok,True,completed games only,"A19: Exchange 9 with A23. Mutual Y cooperation 1-6, then they defected W at 7-8 while I picked Y (got 0). Responding with W to protect against continued defection.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,108,5,A19,llm-script,B1-permitted-off-ahead/0/108,1,True,ok,True,completed games only,"A19: Exchange 11 with A23. They defected to W at 7-8 after mutual Y 1-6, then mutual W at 9-10. Continuing W to protect against defection.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,108,11,A19,llm-script,B1-permitted-off-ahead/0/108,1,True,ok,True,completed games only,A19: Exchange 17 with A23. Mutual W equilibrium since exchange 9 after their defection at 7-8. Continuing W for mutual 1 point to avoid being exploited.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,108,15,A19,llm-script,B1-permitted-off-ahead/0/108,1,True,ok,True,completed games only,A19: Exchange 21 with A23. Mutual W equilibrium since exchange 9 after their defection at 7-8. Continuing W for mutual 1 point to avoid being exploited.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,106,3,A22,llm-script,B1-permitted-off-ahead/0/106,1,True,ok,True,completed games only,"A22: Exchange 9 with A23. I exploited at 1-2 (M), they cooperated P 3-6, defected M at 7, mutual M at 8. Picking M to hedge given defection spiral.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,106,5,A22,llm-script,B1-permitted-off-ahead/0/106,1,True,ok,True,completed games only,"A22: Exchange 11 with A23. History: I exploited M at 1-2 (they P), mutual P 3-6, they defected M at 7, mutual M 8-10. We're in a mutual M equilibrium now. Considering matching M for mutual 1 point.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,106,10,A22,llm-script,B1-permitted-off-ahead/0/106,1,True,ok,True,completed games only,A22: Exchange 16 with A23. Long mutual M equilibrium since exchange 8. Matching M for mutual 1 point.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,106,26,A22,llm-script,B1-permitted-off-ahead/0/106,1,True,ok,True,completed games only,A22: Exchange 32 with A23. Long mutual M equilibrium since exchange 8. Matching M for mutual 1 point.,other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,115,4,A09,llm-script,B1-permitted-off-ahead/0/115,1,True,ok,True,completed games only,"A09: Exchange 10 with A01. I M'd 1-2 (they P, I exploited), then mutual P cooperation 3-9. They've picked P all 9 times, very cooperative/forgiving. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,115,5,A09,llm-script,B1-permitted-off-ahead/0/115,1,True,ok,True,completed games only,"A09: Exchange 11 with A01. I M'd 1-2 (they P, I exploited), then mutual P cooperation 3-10. They've picked P all 10 times, very cooperative/forgiving. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,120,5,A09,llm-script,B1-permitted-off-ahead/0/120,1,True,ok,True,completed games only,"A09: Exchange 11 with A00. History: I exploited X at 1-2 (they Q), mutual Q 3-6, they defected X at 7, mutual X 8-9, they X at 10 while I Q (I got 0). They've defected 4 straight. Matching X to protect against continued defection.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,125,6,A22,llm-script,B1-permitted-off-ahead/0/125,1,True,ok,True,completed games only,"A22: Exchange 12 with A07. I M'd 1-2 (they P, I exploited), then mutual P 3-11. They've picked P all 11 times, very cooperative/forgiving. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,113,1,A02,llm-llm,B1-permitted-off-ahead/0/113,1,True,ok,True,completed games only,"A02: Exchange 7 with A16. I M'd 1-2 (they P), then mutual P 3-6. They've picked P all 6 times, cooperative/forgiving. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,113,9,A02,llm-llm,B1-permitted-off-ahead/0/113,1,True,ok,True,completed games only,"A02: Exchange 15 with A16. I M'd 1-2 (they P), then mutual P 3-14. They've picked P all 14 times, very cooperative/forgiving. Continuing P for mutual 3-point cooperation.",other
B1-permitted-off-ahead,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,win,ahead,p1,105,0,113,10,A02,llm-llm,B1-permitted-off-ahead/0/113,1,True,ok,True,completed games only,"A02: Exchange 16 with A16. I M'd 1-2 (they P), then mutual P 3-15. They've picked P all 15 times, very cooperative/forgiving. Continuing P for mutual 3-point cooperation.",other
